-0.0486947	0.240332	0	4e-05	
-0.0486947	0.248186	0	4.10063e-05	
-0.0502655	0.254469	0	4.2025e-05	
-0.0518363	0.262323	0	4.30563e-05	
-0.0518363	0.268606	0	4.41e-05	
-0.0534071	0.27646	0	4.51563e-05	
-0.0549779	0.282743	0	4.6225e-05	
-0.0565487	0.289027	0	4.73063e-05	
-0.0581195	0.298451	0	4.84e-05	
-0.0612611	0.306305	0	4.95063e-05	
-0.0628319	0.312588	0	5.0625e-05	
-0.0644026	0.320442	0	5.17563e-05	
-0.0659734	0.328296	0	5.29e-05	
-0.0675442	0.33615	0	5.40563e-05	
-0.069115	0.344004	0	5.5225e-05	
-0.0706858	0.351858	0	5.64062e-05	
-0.0722566	0.359712	0	5.76e-05	
-0.0722566	0.367566	0	5.88063e-05	
-0.0738274	0.37542	0	6.0025e-05	
-0.0753982	0.381704	0	6.12563e-05	
-0.076969	0.392699	0	6.25e-05	
-0.0785398	0.400553	0	6.37563e-05	
-0.0816814	0.408407	0	6.5025e-05	
-0.0832522	0.417832	0	6.63063e-05	
-0.0863938	0.425686	0	6.76e-05	
-0.0879646	0.435111	0	6.89062e-05	
-0.0911062	0.444535	0	7.0225e-05	
-0.092677	0.45396	0	7.15563e-05	
-0.0942478	0.463385	0	7.29e-05	
-0.0973894	0.469668	0	7.42563e-05	
-0.0989602	0.480664	0	7.5625e-05	
-0.0989602	0.49323	0	7.70063e-05	
-0.100531	0.502655	0	7.84e-05	
-0.102102	0.51365	0	7.98063e-05	
-0.103673	0.524646	0	8.1225e-05	
-0.105243	0.535642	0	8.26563e-05	
-0.106814	0.546637	0	8.41e-05	
-0.108385	0.556062	0	8.55563e-05	
-0.111527	0.567057	0	8.7025e-05	
-0.113097	0.578053	0	8.85063e-05	
-0.116239	0.589049	0	9e-05	
-0.120951	0.596903	0	9.15063e-05	
-0.124093	0.609469	0	9.3025e-05	
-0.127235	0.620465	0	9.45563e-05	
-0.128805	0.63146	0	9.61e-05	
-0.131947	0.640885	0	9.76563e-05	
-0.133518	0.65188	0	9.9225e-05	
-0.135088	0.662876	0	0.000100806	
-0.136659	0.673872	0	0.0001024	
-0.13823	0.684867	0	0.000104006	
-0.139801	0.695863	0	0.000105625	
-0.141372	0.706858	0	0.000107256	
-0.144513	0.714712	0	0.0001089	
-0.146084	0.73042	0	0.000110556	
-0.149226	0.741416	0	0.000112225	
-0.152367	0.753982	0	0.000113906	
-0.15708	0.766549	0	0.0001156	
-0.15865	0.779115	0	0.000117306	
-0.161792	0.791681	0	0.000119025	
-0.164934	0.804248	0	0.000120756	
-0.168075	0.816814	0	0.0001225	
-0.171217	0.82938	0	0.000124256	
-0.174358	0.841947	0	0.000126025	
-0.175929	0.851372	0	0.000127806	
-0.1775	0.86865	0	0.0001296	
-0.180642	0.881217	0	0.000131406	
-0.182212	0.893783	0	0.000133225	
-0.183783	0.906349	0	0.000135056	
-0.186925	0.918916	0	0.0001369	
-0.190066	0.931482	0	0.000138756	
-0.193208	0.944049	0	0.000140625	
-0.19792	0.958186	0	0.000142506	
-0.201062	0.970752	0	0.0001444	
-0.204204	0.984889	0	0.000146306	
-0.207345	0.994314	0	0.000148225	
-0.210487	1.00845	0	0.000150156	
-0.213628	1.02573	0	0.0001521	
-0.215199	1.03987	0	0.000154056	
-0.218341	1.05558	0	0.000156025	
-0.219911	1.06971	0	0.000158006	
-0.223053	1.08385	0	0.00016	
-0.226195	1.09956	0	0.000162006	
-0.227765	1.11369	0	0.000164025	
-0.230907	1.12783	0	0.000166056	
-0.235619	1.13883	0	0.0001681	
-0.23719	1.15296	0	0.000170156	
-0.241903	1.17024	0	0.000172225	
-0.245044	1.18438	0	0.000174306	
-0.249757	1.19852	0	0.0001764	
-0.254469	1.21265	0	0.000178506	
-0.257611	1.22836	0	0.000180625	
-0.260752	1.2425	0	0.000182756	
-0.263894	1.25664	0	0.0001849	
-0.267035	1.27235	0	0.000187056	
-0.268606	1.28805	0	0.000189225	
-0.271748	1.29905	0	0.000191406	
-0.274889	1.31476	0	0.0001936	
-0.279602	1.33518	0	0.000195806	
-0.282743	1.35088	0	0.000198025	
-0.285885	1.36816	0	0.000200256	
-0.289027	1.38387	0	0.0002025	
-0.293739	1.40115	0	0.000204756	
-0.296881	1.41686	0	0.000207025	
-0.300022	1.43257	0	0.000209306	
-0.304734	1.44827	0	0.0002116	
-0.307876	1.46555	0	0.000213906	
-0.311018	1.48126	0	0.000216225	
-0.31573	1.49383	0	0.000218556	
-0.320442	1.51425	0	0.0002209	
-0.323584	1.52996	0	0.000223256	
-0.326726	1.54723	0	0.000225625	
-0.331438	1.56608	0	0.000228006	
-0.33458	1.58336	0	0.0002304	
-0.337721	1.60221	0	0.000232806	
-0.342434	1.61949	0	0.000235225	
-0.345575	1.63834	0	0.000237656	
-0.350288	1.65562	0	0.0002401	
-0.355	1.66976	0	0.000242556	
-0.358142	1.69175	0	0.000245025	
-0.362854	1.70903	0	0.000247506	
-0.365996	1.72631	0	0.00025	
-0.370708	1.74358	0	0.000252506	
-0.37385	1.76086	0	0.000255025	
-0.376991	1.77814	0	0.000257556	
-0.381704	1.79542	0	0.0002601	
-0.386416	1.8127	0	0.000262656	
-0.391128	1.82998	0	0.000265225	
-0.395841	1.84411	0	0.000267806	
-0.400553	1.86611	0	0.0002704	
-0.405265	1.88496	0	0.000273006	
-0.409978	1.90223	0	0.000275625	
-0.41469	1.92108	0	0.000278256	
-0.417832	1.93993	0	0.0002809	
-0.422544	1.95721	0	0.000283556	
-0.427257	1.97606	0	0.000286225	
-0.43354	1.99491	0	0.000288906	
-0.438252	2.01376	0	0.0002916	
-0.442965	2.0279	0	0.000294306	
-0.447677	2.05146	0	0.000297025	
-0.452389	2.07031	0	0.000299756	
-0.457102	2.08916	0	0.0003025	
-0.460243	2.10958	0	0.000305256	
-0.464956	2.12843	0	0.000308025	
-0.471239	2.14885	0	0.000310806	
-0.475951	2.16927	0	0.0003136	
-0.482234	2.18812	0	0.000316406	
-0.486947	2.20383	0	0.000319225	
-0.49323	2.22896	0	0.000322056	
-0.497942	2.24938	0	0.0003249	
-0.502655	2.26823	0	0.000327756	
-0.507367	2.28865	0	0.000330625	
-0.510509	2.30907	0	0.000333506	
-0.516792	2.32949	0	0.0003364	
-0.521504	2.34991	0	0.000339306	
-0.527788	2.3719	0	0.000342225	
-0.5325	2.38761	0	0.000345156	
-0.538783	2.40803	0	0.0003481	
-0.543496	2.43473	0	0.000351056	
-0.548208	2.45515	0	0.000354025	
-0.554491	2.47715	0	0.000357006	
-0.559203	2.49757	0	0.00036	
-0.563916	2.51956	0	0.000363006	
-0.570199	2.53998	0	0.000366025	
-0.574911	2.5604	0	0.000369056	
-0.581195	2.58239	0	0.0003721	
-0.587478	2.5981	0	0.000375156	
-0.59219	2.62009	0	0.000378225	
-0.598473	2.64836	0	0.000381306	
-0.603186	2.67035	0	0.0003844	
-0.609469	2.69234	0	0.000387506	
-0.614181	2.71434	0	0.000390625	
-0.618894	2.73633	0	0.000393756	
-0.625177	2.75832	0	0.0003969	
-0.629889	2.78031	0	0.000400056	
-0.637743	2.8023	0	0.000403225	
-0.644026	2.81801	0	0.000406406	
-0.648739	2.84471	0	0.0004096	
-0.655022	2.8667	0	0.000412806	
-0.661305	2.89027	0	0.000416025	
-0.667588	2.91226	0	0.000419256	
-0.673872	2.93582	0	0.0004225	
-0.678584	2.95938	0	0.000425756	
-0.684867	2.98137	0	0.000429025	
-0.69115	3.00493	0	0.000432306	
-0.699004	3.0285	0	0.0004356	
-0.705288	3.05049	0	0.000438906	
-0.711571	3.06777	0	0.000442225	
-0.717854	3.09761	0	0.000445556	
-0.724137	3.12117	0	0.0004489	
-0.73042	3.14473	0	0.000452256	
-0.736703	3.1683	0	0.000455625	
-0.741416	3.19186	0	0.000459006	
-0.747699	3.21542	0	0.0004624	
-0.753982	3.23898	0	0.000465806	
-0.763407	3.26411	0	0.000469225	
-0.76969	3.28768	0	0.000472656	
-0.775973	3.30496	0	0.0004761	
-0.782257	3.3348	0	0.000479556	
-0.78854	3.35836	0	0.000483025	
-0.794823	3.38192	0	0.000486506	
-0.799535	3.40549	0	0.00049	
-0.805819	3.42905	0	0.000493506	
-0.813672	3.45261	0	0.000497025	
-0.819956	3.47774	0	0.000500556	
-0.82781	3.50131	0	0.0005041	
-0.834093	3.52644	0	0.000507656	
-0.841947	3.54372	0	0.000511225	
-0.84823	3.57356	0	0.000514806	
-0.854513	3.59712	0	0.0005184	
-0.862367	3.62069	0	0.000522006	
-0.86708	3.64582	0	0.000525625	
-0.873363	3.66938	0	0.000529256	
-0.881217	3.69451	0	0.0005329	
-0.8875	3.71965	0	0.000536556	
-0.896925	3.74478	0	0.000540225	
-0.903208	3.76363	0	0.000543906	
-0.911062	3.79661	0	0.0005476	
-0.918916	3.82175	0	0.000551306	
-0.92677	3.84845	0	0.000555025	
-0.933053	3.87515	0	0.000558756	
-0.939336	3.90186	0	0.0005625	
-0.94719	3.92699	0	0.000566256	
-0.955044	3.95369	0	0.000570025	
-0.964469	3.9804	0	0.000573806	
-0.972323	4.0071	0	0.0005776	
-0.980177	4.02752	0	0.000581406	
-0.989602	4.05423	0	0.000585225	
-0.997456	4.08721	0	0.000589056	
-1.00531	4.11234	0	0.0005929	
-1.01159	4.13905	0	0.000596756	
-1.01945	4.16575	0	0.000600625	
-1.0273	4.19246	0	0.000604506	
-1.03673	4.21916	0	0.0006084	
-1.04458	4.24586	0	0.000612306	
-1.05243	4.27257	0	0.000616225	
-1.06029	4.29299	0	0.000620156	
-1.06814	4.32597	0	0.0006241	
-1.076	4.35268	0	0.000628056	
-1.08228	4.37938	0	0.000632025	
-1.09013	4.40451	0	0.000636006	
-1.09799	4.43122	0	0.00064	
-1.10898	4.45792	0	0.000644006	
-1.11684	4.48462	0	0.000648025	
-1.12469	4.51133	0	0.000652056	
-1.13254	4.5396	0	0.0006561	
-1.14197	4.5663	0	0.000660156	
-1.14982	4.58673	0	0.000664225	
-1.15611	4.62128	0	0.000668306	
-1.16553	4.64956	0	0.0006724	
-1.17653	4.67783	0	0.000676506	
-1.18438	4.70611	0	0.000680625	
-1.19381	4.73438	0	0.000684756	
-1.20323	4.76423	0	0.0006889	
-1.21265	4.7925	0	0.000693056	
-1.22208	4.82234	0	0.000697225	
-1.22836	4.85062	0	0.000701406	
-1.23779	4.87261	0	0.0007056	
-1.24721	4.90717	0	0.000709806	
-1.25978	4.93544	0	0.000714025	
-1.2692	4.96372	0	0.000718256	
-1.27863	4.99042	0	0.0007225	
-1.28805	5.01869	0	0.000726756	
-1.29748	5.04697	0	0.000731025	
-1.3069	5.07367	0	0.000735306	
-1.31319	5.10195	0	0.0007396	
-1.32261	5.12865	0	0.000743906	
-1.33204	5.14907	0	0.000748225	
-1.3446	5.18363	0	0.000752556	
-1.35403	5.2119	0	0.0007569	
-1.36188	5.23861	0	0.000761256	
-1.37131	5.26845	0	0.000765625	
-1.38073	5.29673	0	0.000770006	
-1.39015	5.32657	0	0.0007744	
-1.39801	5.35484	0	0.000778806	
-1.40743	5.38469	0	0.000783225	
-1.41686	5.40668	0	0.000787656	
-1.42785	5.43653	0	0.0007921	
-1.43728	5.47423	0	0.000796556	
-1.44827	5.50407	0	0.000801025	
-1.4577	5.53392	0	0.000805506	
-1.46712	5.56533	0	0.00081	
-1.47812	5.59518	0	0.000814506	
-1.48597	5.62502	0	0.000819025	
-1.4954	5.65644	0	0.000823556	
-1.50639	5.68628	0	0.0008281	
-1.52053	5.71613	0	0.000832656	
-1.52996	5.73969	0	0.000837225	
-1.54095	5.77739	0	0.000841806	
-1.55195	5.8088	0	0.0008464	
-1.56137	5.83865	0	0.000851006	
-1.56923	5.87007	0	0.000855625	
-1.58022	5.89991	0	0.000860256	
-1.59122	5.92976	0	0.0008649	
-1.60378	5.95803	0	0.000869556	
-1.61478	5.98788	0	0.000874225	
-1.6242	6.01772	0	0.000878906	
-1.6352	6.04128	0	0.0008836	
-1.64619	6.07113	0	0.000888306	
-1.65719	6.10883	0	0.000893025	
-1.66504	6.13867	0	0.000897756	
-1.67604	6.17009	0	0.0009025	
-1.69018	6.19993	0	0.000907256	
-1.70117	6.23135	0	0.000912025	
-1.71217	6.26119	0	0.000916806	
-1.72316	6.29261	0	0.0009216	
-1.73416	6.32403	0	0.000926406	
-1.74673	6.35544	0	0.000931225	
-1.75615	6.38843	0	0.000936056	
-1.76715	6.41199	0	0.0009409	
-1.78285	6.45126	0	0.000945756	
-1.79385	6.48268	0	0.000950625	
-1.80642	6.51409	0	0.000955506	
-1.81741	6.54551	0	0.0009604	
-1.82998	6.57692	0	0.000965306	
-1.8394	6.60834	0	0.000970225	
-1.8504	6.63976	0	0.000975156	
-1.86611	6.67117	0	0.0009801	
-1.8771	6.70102	0	0.000985056	
-1.88967	6.72458	0	0.000990025	
-1.90066	6.76228	0	0.000995006	
-1.91323	6.79369	0	0.001	
-1.92423	6.82354	0	0.00100501	
-1.93365	6.85496	0	0.00101003	
-1.94465	6.88637	0	0.00101506	
-1.95564	6.91779	0	0.0010201	
-1.96978	6.9492	0	0.00102516	
-1.98234	6.98219	0	0.00103023	
-1.99334	7.00575	0	0.00103531	
-2.00591	7.03717	0	0.0010404	
-2.01847	7.07644	0	0.00104551	
-2.0279	7.10942	0	0.00105062	
-2.04204	7.14241	0	0.00105576	
-2.0546	7.1754	0	0.0010609	
-2.07188	7.20838	0	0.00106606	
-2.08445	7.2398	0	0.00107123	
-2.09858	7.27279	0	0.00107641	
-2.11115	7.30577	0	0.0010816	
-2.12529	7.33876	0	0.00108681	
-2.13471	7.36389	0	0.00109203	
-2.14885	7.4063	0	0.00109726	
-2.16299	7.43929	0	0.0011025	
-2.17869	7.47228	0	0.00110776	
-2.19283	7.50526	0	0.00111303	
-2.2054	7.53825	0	0.00111831	
-2.21954	7.56967	0	0.0011236	
-2.2321	7.60265	0	0.00112891	
-2.24624	7.63564	0	0.00113423	
-2.25723	7.66706	0	0.00113956	
-2.2698	7.69219	0	0.0011449	
-2.28394	7.72518	0	0.00115026	
-2.30122	7.76602	0	0.00115562	
-2.31535	7.79743	0	0.00116101	
-2.32949	7.83042	0	0.0011664	
-2.34363	7.86498	0	0.00117181	
-2.35777	7.89796	0	0.00117723	
-2.36876	7.93252	0	0.00118266	
-2.3829	7.96551	0	0.0011881	
-2.39704	8.00007	0	0.00119356	
-2.41431	8.0252	0	0.00119903	
-2.42845	8.06604	0	0.00120451	
-2.44259	8.09903	0	0.00121	
-2.45515	8.13201	0	0.00121551	
-2.46929	8.165	0	0.00122103	
-2.48343	8.19799	0	0.00122656	
-2.49442	8.23097	0	0.0012321	
-2.50856	8.26396	0	0.00123766	
-2.52584	8.29695	0	0.00124323	
-2.54155	8.32208	0	0.00124881	
-2.55569	8.36292	0	0.0012544	
-2.57139	8.39434	0	0.00126001	
-2.5871	8.42889	0	0.00126563	
-2.5981	8.46188	0	0.00127126	
-2.61381	8.49487	0	0.0012769	
-2.62951	8.52942	0	0.00128256	
-2.64836	8.56241	0	0.00128823	
-2.66407	8.59697	0	0.00129391	
-2.67821	8.6221	0	0.0012996	
-2.69392	8.66451	0	0.00130531	
-2.70962	8.69907	0	0.00131103	
-2.72062	8.73363	0	0.00131676	
-2.73633	8.76819	0	0.0013225	
-2.75204	8.80274	0	0.00132826	
-2.77088	8.8373	0	0.00133403	
-2.78659	8.87029	0	0.00133981	
-2.8023	8.90484	0	0.0013456	
-2.81801	8.9394	0	0.00135141	
-2.83529	8.96611	0	0.00135723	
-2.84785	9.01009	0	0.00136306	
-2.86356	9.04307	0	0.0013689	
-2.88084	9.07763	0	0.00137476	
-2.90126	9.11062	0	0.00138062	
-2.91697	9.14361	0	0.00138651	
-2.93425	9.17816	0	0.0013924	
-2.94996	9.21115	0	0.00139831	
-2.96723	9.24571	0	0.00140423	
-2.97823	9.27869	0	0.00141016	
-2.99551	9.3054	0	0.0014161	
-3.01122	9.34781	0	0.00142206	
-3.03164	9.38237	0	0.00142803	
-3.04734	9.41535	0	0.00143401	
-3.06305	9.45148	0	0.00144	
-3.08033	9.48604	0	0.00144601	
-3.09761	9.52217	0	0.00145203	
-3.11018	9.55672	0	0.00145806	
-3.12746	9.59285	0	0.0014641	
-3.14945	9.62741	0	0.00147016	
-3.16515	9.65411	0	0.00147623	
-3.18243	9.69653	0	0.00148231	
-3.19971	9.73265	0	0.0014884	
-3.21699	9.76721	0	0.00149451	
-3.23113	9.8002	0	0.00150063	
-3.24841	9.83476	0	0.00150676	
-3.26569	9.86774	0	0.0015129	
-3.28768	9.90073	0	0.00151906	
-3.30496	9.93529	0	0.00152523	
-3.32223	9.96042	0	0.00153141	
-3.33951	10.0028	0	0.0015376	
-3.35836	10.0358	0	0.00154381	
-3.3725	10.0704	0	0.00155003	
-3.38978	10.1049	0	0.00155626	
-3.41334	10.1395	0	0.0015625	
-3.43219	10.1756	0	0.00156876	
-3.44947	10.2102	0	0.00157503	
-3.46832	10.2447	0	0.00158131	
-3.4856	10.2714	0	0.0015876	
-3.49973	10.306	0	0.00159391	
-3.51701	10.35	0	0.00160023	
-3.53586	10.3861	0	0.00160656	
-3.55785	10.4207	0	0.0016129	
-3.57513	10.4552	0	0.00161926	
-3.59241	10.4913	0	0.00162562	
-3.61126	10.5259	0	0.00163201	
-3.63011	10.5605	0	0.0016384	
-3.64896	10.5966	0	0.00164481	
-3.6631	10.6217	0	0.00165123	
-3.68195	10.6657	0	0.00165766	
-3.70708	10.7003	0	0.0016641	
-3.7275	10.7348	0	0.00167056	
-3.74635	10.7694	0	0.00167703	
-3.76677	10.8039	0	0.00168351	
-3.78719	10.8385	0	0.00169	
-3.80604	10.8731	0	0.00169651	
-3.82175	10.9076	0	0.00170303	
-3.84217	10.9406	0	0.00170956	
-3.86259	10.9767	0	0.0017161	
-3.88772	11.0019	0	0.00172266	
-3.90814	11.0458	0	0.00172923	
-3.92856	11.082	0	0.00173581	
-3.94898	11.1165	0	0.0017424	
-3.9694	11.1527	0	0.00174901	
-3.98982	11.1872	0	0.00175563	
-4.00553	11.2233	0	0.00176226	
-4.02438	11.2579	0	0.0017689	
-4.04951	11.2925	0	0.00177556	
-4.06993	11.327	0	0.00178223	
-4.08878	11.3521	0	0.00178891	
-4.1092	11.3946	0	0.0017956	
-4.12962	11.4291	0	0.00180231	
-4.14376	11.4621	0	0.00180903	
-4.16418	11.4967	0	0.00181576	
-4.1846	11.5296	0	0.0018225	
-4.2113	11.5642	0	0.00182926	
-4.2333	11.5988	0	0.00183603	
-4.25372	11.6333	0	0.00184281	
-4.27571	11.6679	0	0.0018496	
-4.29142	11.693	0	0.00185641	
-4.31341	11.737	0	0.00186323	
-4.3354	11.7715	0	0.00187006	
-4.3621	11.8061	0	0.0018769	
-4.38409	11.8407	0	0.00188376	
-4.40608	11.8768	0	0.00189062	
-4.42807	11.9113	0	0.00189751	
-4.45007	11.9459	0	0.0019044	
-4.46577	11.982	0	0.00191131	
-4.48777	12.0166	0	0.00191823	
-4.50976	12.0417	0	0.00192516	
-4.53803	12.0857	0	0.0019321	
-4.56002	12.1203	0	0.00193906	
-4.58201	12.1548	0	0.00194603	
-4.604	12.1894	0	0.00195301	
-4.626	12.2239	0	0.00196	
-4.6417	12.2585	0	0.00196701	
-4.66369	12.2915	0	0.00197402	
-4.69197	12.326	0	0.00198106	
-4.71396	12.359	0	0.0019881	
-4.73595	12.3936	0	0.00199516	
-4.75951	12.4187	0	0.00200223	
-4.7815	12.4611	0	0.00200931	
-4.79878	12.4957	0	0.0020164	
-4.82077	12.5287	0	0.00202351	
-4.84905	12.5632	0	0.00203062	
-4.87261	12.5978	0	0.00203776	
-4.8946	12.6339	0	0.0020449	
-4.91816	12.6685	0	0.00205206	
-4.94173	12.703	0	0.00205923	
-4.959	12.7376	0	0.00206641	
-4.98257	12.7627	0	0.0020736	
-5.01241	12.7973	0	0.00208081	
-5.03597	12.8397	0	0.00208803	
-5.05953	12.8727	0	0.00209526	
-5.0831	12.9072	0	0.0021025	
-5.10509	12.9402	0	0.00210976	
-5.12394	12.9732	0	0.00211703	
-5.14593	13.0062	0	0.00212431	
-5.17577	13.0376	0	0.0021316	
-5.19934	13.0706	0	0.00213891	
-5.2229	13.0957	0	0.00214622	
-5.24646	13.1366	0	0.00215356	
-5.27002	13.1696	0	0.0021609	
-5.29515	13.2025	0	0.00216826	
-5.314	13.2355	0	0.00217563	
-5.33914	13.2701	0	0.00218301	
-5.37055	13.3031	0	0.0021904	
-5.39411	13.3361	0	0.00219781	
-5.42082	13.369	0	0.00220523	
-5.44595	13.4036	0	0.00221266	
-5.47108	13.4287	0	0.0022201	
-5.49779	13.4711	0	0.00222756	
-5.51664	13.5041	0	0.00223503	
-5.54177	13.5371	0	0.00224251	
-5.57319	13.5701	0	0.00225	
-5.59989	13.6031	0	0.00225751	
-5.62502	13.6377	0	0.00226502	
-5.65015	13.6706	0	0.00227256	
-5.67529	13.7052	0	0.0022801	
-5.70042	13.7382	0	0.00228766	
-5.71927	13.7633	0	0.00229522	
-5.7444	13.8042	0	0.00230281	
-5.77739	13.8371	0	0.0023104	
-5.80252	13.8686	0	0.00231801	
-5.82765	13.9015	0	0.00232563	
-5.85279	13.9345	0	0.00233326	
-5.87949	13.9675	0	0.0023409	
-5.89834	13.9989	0	0.00234856	
-5.92504	14.0319	0	0.00235623	
-5.95803	14.0633	0	0.00236391	
-5.98473	14.0963	0	0.0023716	
-6.01144	14.1199	0	0.00237931	
-6.03814	14.1607	0	0.00238703	
-6.06484	14.1937	0	0.00239476	
-6.08526	14.2267	0	0.0024025	
-6.11354	14.2597	0	0.00241026	
-6.14024	14.2927	0	0.00241803	
-6.17323	14.3257	0	0.00242581	
-6.19993	14.3571	0	0.0024336	
-6.22821	14.3885	0	0.00244141	
-6.25491	14.4199	0	0.00244922	
-6.28161	14.4435	0	0.00245706	
-6.30203	14.4827	0	0.0024649	
-6.32874	14.5126	0	0.00247276	
-6.3633	14.544	0	0.00248063	
-6.39	14.5738	0	0.00248851	
-6.4167	14.6037	0	0.0024964	
-6.44498	14.6335	0	0.00250431	
-6.4654	14.665	0	0.00251223	
-6.49367	14.6869	0	0.00252016	
-6.52038	14.7246	0	0.0025281	
-6.55493	14.7561	0	0.00253606	
-6.58321	14.7875	0	0.00254403	
-6.61148	14.8189	0	0.00255201	
-6.63976	14.8487	0	0.00256	
-6.66646	14.8802	0	0.00256801	
-6.68688	14.9116	0	0.00257603	
-6.71515	14.943	0	0.00258406	
-6.74814	14.9744	0	0.0025921	
-6.77642	14.998	0	0.00260016	
-6.80469	15.0372	0	0.00260823	
-6.83296	15.0671	0	0.00261631	
-6.86124	15.0985	0	0.0026244	
-6.88323	15.1283	0	0.00263251	
-6.91307	15.1582	0	0.00264063	
-6.94135	15.188	0	0.00264876	
-6.97905	15.2194	0	0.0026569	
-7.00889	15.2493	0	0.00266506	
-7.03874	15.2729	0	0.00267323	
-7.06858	15.3106	0	0.00268141	
-7.09843	15.3404	0	0.0026896	
-7.12199	15.3702	0	0.00269781	
-7.15184	15.3985	0	0.00270602	
-7.18953	15.4284	0	0.00271426	
-7.21938	15.4582	0	0.0027225	
-7.24765	15.4865	0	0.00273076	
-7.2775	15.5163	0	0.00273902	
-7.30734	15.5446	0	0.00274731	
-7.33719	15.5666	0	0.0027556	
-7.35918	15.5949	0	0.00276391	
-7.3906	15.6294	0	0.00277223	
-7.4283	15.6577	0	0.00278056	
-7.45814	15.686	0	0.0027889	
-7.48799	15.7142	0	0.00279726	
-7.51783	15.7425	0	0.00280562	
-7.54925	15.7724	0	0.00281401	
-7.57281	15.8022	0	0.0028224	
-7.60423	15.8305	0	0.00283081	
-7.63564	15.8525	0	0.00283923	
-7.67491	15.8808	0	0.00284766	
-7.70633	15.9153	0	0.0028561	
-7.73617	15.9436	0	0.00286456	
-7.76759	15.9703	0	0.00287302	
-7.799	15.9986	0	0.00288151	
-7.82257	16.0253	0	0.00289	
-7.85398	16.052	0	0.00289851	
-7.8854	16.0787	0	0.00290703	
-7.9231	16.1038	0	0.00291556	
-7.95451	16.1227	0	0.0029241	
-7.98593	16.1556	0	0.00293266	
-8.01734	16.1808	0	0.00294123	
-8.04876	16.2059	0	0.00294981	
-8.07232	16.2326	0	0.0029584	
-8.10374	16.2577	0	0.00296701	
-8.14458	16.2844	0	0.00297562	
-8.17599	16.3111	0	0.00298426	
-8.20741	16.3379	0	0.0029929	
-8.23883	16.3567	0	0.00300156	
