-0.000160356	0.000439435	0	-0.000152432	0.000448754	6.1666e-06	
-0.000624851	0.00177012	0	-0.000616926	0.00177944	6.1666e-06	
-0.00137692	0.00400445	0	-0.001369	0.00401376	6.1666e-06	
-0.0024166	0.00714238	0	-0.00240868	0.0071517	6.1666e-06	
-0.00374394	0.0111839	0	-0.00373602	0.0111932	6.1666e-06	
-0.005359	0.016129	0	-0.00535108	0.0161383	6.1666e-06	
-0.00726186	0.0219777	0	-0.00725393	0.021987	6.1666e-06	
-0.0094526	0.0287298	0	-0.00944468	0.0287391	6.1666e-06	
-0.0119313	0.0363854	0	-0.0119234	0.0363947	6.1666e-06	
-0.0146982	0.0449444	0	-0.0146902	0.0449537	6.1666e-06	
-0.0177532	0.0544068	0	-0.0177453	0.0544161	6.1666e-06	
-0.0210967	0.0647724	0	-0.0210888	0.0647817	6.1666e-06	
-0.0247287	0.0760412	0	-0.0247208	0.0760506	6.1666e-06	
-0.0286494	0.0882132	0	-0.0286415	0.0882226	6.1666e-06	
-0.032859	0.101288	0	-0.0328511	0.101298	6.1666e-06	
-0.0373577	0.115266	0	-0.0373498	0.115276	6.1666e-06	
-0.0421457	0.130147	0	-0.0421378	0.130157	6.1666e-06	
-0.0472232	0.145931	0	-0.0472153	0.14594	6.1666e-06	
-0.0525905	0.162617	0	-0.0525826	0.162627	6.1666e-06	
-0.0582479	0.180206	0	-0.05824	0.180215	6.1666e-06	
-0.0641955	0.198697	0	-0.0641876	0.198707	6.1666e-06	
-0.0704338	0.218091	0	-0.0704258	0.2181	6.1666e-06	
-0.0769629	0.238387	0	-0.0769549	0.238396	6.1666e-06	
-0.0837831	0.259585	0	-0.0837752	0.259594	6.1666e-06	
-0.0908949	0.281685	0	-0.090887	0.281694	6.1666e-06	
-0.0982985	0.304686	0	-0.0982906	0.304696	6.1666e-06	
-0.105994	0.328589	0	-0.105986	0.328599	6.1666e-06	
-0.113983	0.353394	0	-0.113975	0.353403	6.1666e-06	
-0.122264	0.3791	0	-0.122256	0.379109	6.1666e-06	
-0.130839	0.405707	0	-0.130831	0.405716	6.1666e-06	
-0.139707	0.433215	0	-0.139699	0.433224	6.1666e-06	
-0.148869	0.461623	0	-0.148861	0.461632	6.1666e-06	
-0.158326	0.490932	0	-0.158319	0.490942	6.1666e-06	
-0.168078	0.521142	0	-0.168071	0.521151	6.1666e-06	
-0.178126	0.552251	0	-0.178118	0.55226	6.1666e-06	
-0.188469	0.58426	0	-0.188461	0.58427	6.1666e-06	
-0.199109	0.617169	0	-0.199101	0.617179	6.1666e-06	
-0.210046	0.650978	0	-0.210038	0.650987	6.1666e-06	
-0.22128	0.685685	0	-0.221272	0.685695	6.1666e-06	
-0.232812	0.721292	0	-0.232804	0.721301	6.1666e-06	
-0.244643	0.757797	0	-0.244635	0.757806	6.1666e-06	
-0.256773	0.7952	0	-0.256765	0.79521	6.1666e-06	
-0.269202	0.833502	0	-0.269194	0.833511	6.1666e-06	
-0.281931	0.872701	0	-0.281923	0.872711	6.1666e-06	
-0.294961	0.912798	0	-0.294953	0.912808	6.1666e-06	
-0.308293	0.953793	0	-0.308285	0.953802	6.1666e-06	
-0.321926	0.995684	0	-0.321918	0.995693	6.1666e-06	
-0.335862	1.03847	0	-0.335854	1.03848	6.1666e-06	
-0.350102	1.08216	0	-0.350094	1.08217	6.1666e-06	
-0.364645	1.12674	0	-0.364637	1.12675	6.1666e-06	
-0.379492	1.17221	0	-0.379484	1.17222	6.1666e-06	
-0.394645	1.21858	0	-0.394637	1.21859	6.1666e-06	
-0.410104	1.26585	0	-0.410096	1.26586	6.1666e-06	
-0.42587	1.31401	0	-0.425862	1.31402	6.1666e-06	
-0.441942	1.36307	0	-0.441934	1.36307	6.1666e-06	
-0.458323	1.41301	0	-0.458315	1.41302	6.1666e-06	
-0.475013	1.46386	0	-0.475005	1.46387	6.1666e-06	
-0.492012	1.51559	0	-0.492004	1.5156	6.1666e-06	
-0.509321	1.56822	0	-0.509313	1.56823	6.1666e-06	
-0.526942	1.62174	0	-0.526934	1.62175	6.1666e-06	
-0.544874	1.67615	0	-0.544866	1.67616	6.1666e-06	
-0.563119	1.73146	0	-0.563111	1.73147	6.1666e-06	
-0.581678	1.78765	0	-0.58167	1.78766	6.1666e-06	
-0.600551	1.84473	0	-0.600543	1.84474	6.1666e-06	
-0.619739	1.90271	0	-0.619731	1.90272	6.1666e-06	
-0.639243	1.96157	0	-0.639235	1.96158	6.1666e-06	
-0.659063	2.02133	0	-0.659055	2.02134	6.1666e-06	
-0.679202	2.08197	0	-0.679194	2.08198	6.1666e-06	
-0.699659	2.1435	0	-0.699651	2.14351	6.1666e-06	
-0.720436	2.20592	0	-0.720428	2.20592	6.1666e-06	
-0.741533	2.26922	0	-0.741525	2.26923	6.1666e-06	
-0.762951	2.33341	0	-0.762943	2.33342	6.1666e-06	
-0.784692	2.39849	0	-0.784684	2.3985	6.1666e-06	
-0.806756	2.46445	0	-0.806748	2.46446	6.1666e-06	
-0.829144	2.5313	0	-0.829136	2.5313	6.1666e-06	
-0.851857	2.59903	0	-0.851849	2.59903	6.1666e-06	
-0.874896	2.66764	0	-0.874888	2.66765	6.1666e-06	
