-1.95393	5.57415	-0.0489865	
-1.98918	5.67301	-0.0495625	
-2.02477	5.77273	-0.0501329	
-2.06068	5.87331	-0.0506974	
-2.09692	5.97474	-0.0512557	
-2.13348	6.07703	-0.0518076	
-2.17038	6.18018	-0.0523526	
-2.20761	6.28418	-0.0528906	
-2.24516	6.38904	-0.0534213	
-2.28305	6.49476	-0.0539443	
-2.32127	6.60132	-0.0544593	
-2.35981	6.70874	-0.0549661	
-2.39869	6.81701	-0.0554644	
-2.4379	6.92614	-0.0559538	
-2.47744	7.03611	-0.056434	
-2.51732	7.14694	-0.0569047	
-2.55752	7.25861	-0.0573657	
-2.59806	7.37113	-0.0578165	
-2.63894	7.48451	-0.0582569	
-2.68014	7.59872	-0.0586865	
-2.72168	7.71379	-0.0591051	
-2.76356	7.8297	-0.0595123	
-2.80577	7.94645	-0.0599078	
-2.84831	8.06405	-0.0602912	
-2.89119	8.18249	-0.0606622	
-2.93441	8.30178	-0.0610205	
-2.97796	8.4219	-0.0613658	
-3.02184	8.54287	-0.0616976	
-3.06607	8.66467	-0.0620157	
-3.11063	8.78731	-0.0623198	
-3.15553	8.91079	-0.0626094	
-3.20076	9.03511	-0.0628842	
-3.24634	9.16026	-0.0631439	
-3.29225	9.28624	-0.0633882	
-3.3385	9.41306	-0.0636166	
-3.38509	9.54071	-0.0638288	
-3.43202	9.66919	-0.0640245	
-3.47928	9.7985	-0.0642033	
-3.52689	9.92864	-0.0643648	
-3.57484	10.0596	-0.0645086	
-3.62312	10.1914	-0.0646345	
-3.67175	10.324	-0.064742	
-3.72072	10.4574	-0.0648308	
-3.77003	10.5917	-0.0649004	
-3.81968	10.7268	-0.0649505	
-3.86967	10.8627	-0.0649808	
-3.92	10.9994	-0.0649908	
-3.97068	11.1369	-0.0649801	
-4.02169	11.2753	-0.0649485	
-4.07305	11.4144	-0.0648954	
-4.12475	11.5544	-0.0648205	
-4.1768	11.6952	-0.0647235	
-4.22919	11.8368	-0.0646038	
-4.28192	11.9792	-0.0644612	
-4.33499	12.1224	-0.0642952	
-4.38841	12.2664	-0.0641054	
-4.44217	12.4112	-0.0638915	
-4.49627	12.5568	-0.0636529	
-4.55072	12.7033	-0.0633894	
-4.60551	12.8505	-0.0631004	
-4.66065	12.9985	-0.0627857	
-4.71613	13.1473	-0.0624447	
-4.77196	13.2969	-0.0620772	
-4.82813	13.4472	-0.0616825	
-4.88464	13.5984	-0.0612604	
-4.9415	13.7504	-0.0608104	
-4.9987	13.9031	-0.0603321	
-5.05625	14.0566	-0.0598251	
-5.11415	14.2109	-0.0592889	
-5.17239	14.366	-0.0587232	
-5.23097	14.5219	-0.0581274	
-5.2899	14.6785	-0.0575012	
-5.34917	14.8359	-0.0568441	
-5.40879	14.9941	-0.0561557	
-5.46876	15.153	-0.0554355	
-5.52907	15.3127	-0.0546832	
-5.58972	15.4732	-0.0538982	
-5.65072	15.6344	-0.0530802	
-5.71206	15.7964	-0.0522287	
-5.77375	15.9591	-0.0513432	
-5.83579	16.1226	-0.0504233	
-5.89816	16.2868	-0.0494685	
-5.96089	16.4518	-0.0484785	
-6.02396	16.6176	-0.0474527	
-6.08737	16.784	-0.0463907	
-6.15112	16.9512	-0.045292	
-6.21522	17.1192	-0.0441562	
-6.27967	17.2879	-0.0429828	
-6.34445	17.4573	-0.0417714	
-6.40958	17.6275	-0.0405214	
-6.47506	17.7983	-0.0392325	
-6.54088	17.9699	-0.0379042	
-6.60704	18.1422	-0.036536	
-6.67354	18.3153	-0.0351274	
-6.74038	18.489	-0.033678	
-6.80757	18.6635	-0.0321872	
-6.8751	18.8386	-0.0306547	
-6.94297	19.0145	-0.0290799	
-7.01118	19.1911	-0.0274624	
-7.07973	19.3684	-0.0258017	
-7.14862	19.5463	-0.0240973	
-7.21785	19.725	-0.0223488	
-7.28742	19.9043	-0.0205556	
-7.35733	20.0844	-0.0187172	
-7.42758	20.2651	-0.0168333	
-7.49816	20.4465	-0.0149033	
-7.56908	20.6285	-0.0129266	
-7.64034	20.8113	-0.010903	
-7.71194	20.9947	-0.00883171	
-7.78387	21.1787	-0.00671242	
-7.85614	21.3635	-0.00454459	
-7.92874	21.5488	-0.00232772	
-8.00168	21.7349	-6.1339e-05	
-8.07495	21.9216	0.00225506	
-8.14855	22.1089	0.00462198	
-8.22249	22.2968	0.0070399	
-8.29675	22.4854	0.00950932	
-8.37135	22.6747	0.0120308	
-8.44628	22.8645	0.0146047	
-8.52153	23.055	0.0172316	
-8.59712	23.2461	0.0199121	
-8.67303	23.4378	0.0226465	
-8.74927	23.6302	0.0254355	
-8.82584	23.8231	0.0282794	
-8.90273	24.0166	0.0311789	
-8.97994	24.2108	0.0341344	
-9.05748	24.4055	0.0371464	
-9.13534	24.6008	0.0402155	
-9.21352	24.7967	0.0433421	
-9.29202	24.9932	0.0465267	
-9.37084	25.1902	0.0497699	
-9.44998	25.3879	0.0530722	
-9.52944	25.586	0.056434	
-9.60921	25.7848	0.059856	
-9.68929	25.9841	0.0633385	
-9.76969	26.1839	0.0668821	
-9.85041	26.3843	0.0704873	
-9.93143	26.5852	0.0741547	
-10.0128	26.7867	0.0778847	
-10.0944	26.9887	0.0816779	
-10.1764	27.1912	0.0855347	
-10.2586	27.3942	0.0894557	
-10.3412	27.5978	0.0934414	
-10.424	27.8018	0.0974923	
-10.5072	28.0063	0.101609	
-10.5907	28.2114	0.105792	
-10.6744	28.4169	0.110041	
-10.7585	28.6229	0.114358	
-10.8428	28.8294	0.118743	
-10.9275	29.0364	0.123196	
-11.0124	29.2438	0.127718	
-11.0977	29.4517	0.132309	
-11.1832	29.66	0.13697	
-11.269	29.8688	0.141701	
-11.3551	30.078	0.146503	
-11.4415	30.2877	0.151376	
-11.5281	30.4978	0.156322	
-11.6151	30.7083	0.161339	
-11.7023	30.9192	0.16643	
-11.7898	31.1305	0.171594	
-11.8776	31.3423	0.176832	
-11.9656	31.5544	0.182144	
-12.0539	31.7669	0.187532	
-12.1425	31.9798	0.192995	
-12.2314	32.1931	0.198533	
-12.3205	32.4067	0.204149	
-12.4099	32.6208	0.209841	
-12.4995	32.8351	0.215611	
-12.5894	33.0498	0.221458	
-12.6795	33.2649	0.227385	
-12.7699	33.4802	0.23339	
-12.8606	33.6959	0.239475	
-12.9515	33.912	0.245639	
-13.0426	34.1283	0.251885	
-13.134	34.3449	0.258211	
-13.2256	34.5618	0.264619	
-13.3175	34.779	0.271108	
-13.4096	34.9965	0.277681	
-13.5019	35.2143	0.284336	
-13.5945	35.4323	0.291075	
-13.6872	35.6506	0.297898	
-13.7802	35.8691	0.304805	
-13.8735	36.0879	0.311797	
-13.9669	36.3069	0.318875	
-14.0606	36.5261	0.326038	
-14.1545	36.7455	0.333288	
-14.2485	36.9652	0.340625	
-14.3428	37.185	0.34805	
-14.4373	37.405	0.355562	
-14.532	37.6252	0.363163	
-14.6269	37.8456	0.370852	
-14.722	38.0661	0.378631	
-14.8173	38.2868	0.386499	
-14.9127	38.5077	0.394458	
-15.0084	38.7286	0.402507	
-15.1042	38.9497	0.410648	
-15.2002	39.171	0.41888	
-15.2964	39.3923	0.427204	
-15.3927	39.6137	0.435621	
-15.4892	39.8352	0.444131	
-15.5859	40.0568	0.452735	
-15.6827	40.2785	0.461432	
-15.7797	40.5002	0.470224	
-15.8768	40.722	0.47911	
-15.9741	40.9438	0.488092	
-16.0715	41.1656	0.49717	
-16.1691	41.3875	0.506343	
-16.2668	41.6094	0.515613	
-16.3646	41.8313	0.524981	
-16.4625	42.0531	0.534445	
-16.5606	42.275	0.544008	
-16.6588	42.4968	0.553669	
-16.7571	42.7186	0.563428	
-16.8555	42.9403	0.573287	
-16.954	43.162	0.583245	
-17.0526	43.3836	0.593303	
-17.1514	43.6051	0.603462	
-17.2502	43.8266	0.613721	
-17.3491	44.0479	0.624082	
-17.448	44.2691	0.634544	
-17.5471	44.4902	0.645108	
-17.6462	44.7112	0.655774	
-17.7454	44.932	0.666543	
-17.8446	45.1526	0.677415	
-17.9439	45.3731	0.688391	
-18.0433	45.5934	0.699471	
-18.1427	45.8135	0.710654	
-18.2422	46.0334	0.721943	
-18.3416	46.2531	0.733336	
-18.4412	46.4726	0.744835	
-18.5407	46.6918	0.756439	
-18.6403	46.9108	0.768149	
-18.7399	47.1295	0.779966	
-18.8394	47.3479	0.791889	
-18.939	47.5661	0.80392	
-19.0386	47.7839	0.816058	
-19.1382	48.0015	0.828303	
-19.2378	48.2187	0.840657	
-19.3374	48.4356	0.853118	
-19.4369	48.6521	0.865689	
-19.5364	48.8683	0.878368	
-19.6359	49.0841	0.891157	
-19.7353	49.2995	0.904055	
-19.8347	49.5146	0.917063	
-19.934	49.7292	0.930181	
-20.0333	49.9434	0.943409	
-20.1325	50.1571	0.956748	
-20.2316	50.3704	0.970198	
-20.3306	50.5833	0.98376	
-20.4296	50.7956	0.997432	
-20.5285	51.0075	1.01122	
-20.6272	51.2189	1.02511	
-20.7259	51.4298	1.03912	
-20.8244	51.6401	1.05324	
-20.9229	51.8499	1.06748	
-21.0212	52.0591	1.08182	
-21.1194	52.2678	1.09628	
-21.2174	52.4759	1.11085	
-21.3153	52.6834	1.12554	
-21.413	52.8902	1.14034	
-21.5106	53.0965	1.15525	
-21.608	53.3021	1.17028	
-21.7053	53.5071	1.18542	
-21.8023	53.7114	1.20068	
-21.8992	53.915	1.21605	
-21.9958	54.1179	1.23153	
-22.0923	54.3201	1.24713	
-22.1886	54.5216	1.26285	
-22.2846	54.7224	1.27868	
-22.3804	54.9224	1.29463	
-22.476	55.1216	1.31069	
-22.5713	55.3201	1.32686	
-22.6664	55.5177	1.34315	
-22.7612	55.7146	1.35956	
-22.8558	55.9106	1.37608	
-22.9501	56.1058	1.39272	
-23.0441	56.3001	1.40948	
-23.1378	56.4935	1.42635	
-23.2312	56.6861	1.44334	
-23.3243	56.8778	1.46044	
-23.4171	57.0685	1.47766	
-23.5096	57.2583	1.49499	
-23.6018	57.4472	1.51244	
-23.6936	57.6351	1.53001	
-23.785	57.8221	1.54769	
-23.8761	58.008	1.56549	
-23.9669	58.1929	1.58341	
-24.0573	58.3768	1.60144	
-24.1472	58.5597	1.61959	
-24.2368	58.7415	1.63785	
-24.326	58.9223	1.65623	
-24.4148	59.1019	1.67473	
-24.5032	59.2805	1.69334	
-24.5912	59.4579	1.71207	
-24.6787	59.6342	1.73091	
-24.7657	59.8093	1.74987	
-24.8524	59.9833	1.76894	
-24.9385	60.1561	1.78813	
-25.0242	60.3277	1.80744	
-25.1094	60.4981	1.82686	
-25.1941	60.6672	1.84639	
-25.2784	60.8351	1.86604	
-25.3621	61.0018	1.88581	
-25.4453	61.1671	1.90569	
-25.5279	61.3312	1.92568	
-25.6101	61.4939	1.94579	
-25.6917	61.6553	1.96601	
-25.7727	61.8154	1.98634	
-25.8532	61.9741	2.00679	
-25.9331	62.1314	2.02735	
-26.0124	62.2873	2.04803	
-26.0911	62.4418	2.06881	
-26.1692	62.5949	2.08971	
-26.2467	62.7466	2.11072	
-26.3236	62.8967	2.13185	
-26.3999	63.0454	2.15308	
-26.4755	63.1926	2.17443	
-26.5505	63.3383	2.19588	
-26.6248	63.4824	2.21745	
-26.6984	63.625	2.23913	
-26.7713	63.766	2.26092	
-26.8436	63.9054	2.28281	
-26.9151	64.0433	2.30482	
-26.986	64.1795	2.32694	
-27.0561	64.3141	2.34916	
-27.1255	64.447	2.37149	
-27.1942	64.5783	2.39393	
-27.262	64.7079	2.41647	
-27.3292	64.8357	2.43913	
-27.3956	64.9619	2.46188	
-27.4611	65.0863	2.48475	
-27.5259	65.2089	2.50772	
-27.5899	65.3298	2.53079	
-27.6531	65.4489	2.55397	
-27.7154	65.5662	2.57725	
-27.777	65.6816	2.60063	
-27.8377	65.7953	2.62412	
-27.8975	65.907	2.6477	
-27.9564	66.0169	2.67139	
-28.0145	66.1249	2.69518	
-28.0717	66.2309	2.71907	
-28.1281	66.3351	2.74306	
-28.1835	66.4372	2.76715	
-28.238	66.5375	2.79134	
-28.2915	66.6357	2.81562	
-28.3442	66.7319	2.84	
-28.3959	66.8262	2.86448	
-28.4466	66.9183	2.88905	
-28.4964	67.0085	2.91372	
-28.5452	67.0965	2.93848	
-28.593	67.1825	2.96333	
-28.6398	67.2664	2.98828	
-28.6856	67.3481	3.01332	
-28.7304	67.4277	3.03845	
-28.7742	67.5052	3.06367	
-28.8169	67.5804	3.08898	
-28.8586	67.6535	3.11437	
-28.8992	67.7244	3.13986	
-28.9388	67.793	3.16543	
-28.9773	67.8594	3.19109	
-29.0147	67.9236	3.21683	
-29.051	67.9854	3.24266	
-29.0862	68.045	3.26857	
-29.1203	68.1022	3.29456	
-29.1532	68.1571	3.32063	
-29.1851	68.2097	3.34679	
-29.2157	68.2599	3.37302	
-29.2453	68.3077	3.39933	
-29.2736	68.3531	3.42572	
-29.3008	68.3961	3.45219	
-29.3269	68.4366	3.47873	
-29.3517	68.4747	3.50534	
-29.3753	68.5104	3.53203	
-29.3977	68.5435	3.55879	
-29.4189	68.5742	3.58562	
-29.4389	68.6023	3.61252	
-29.4576	68.6279	3.63949	
-29.475	68.6509	3.66653	
-29.4913	68.6714	3.69364	
-29.5062	68.6893	3.72081	
-29.5199	68.7046	3.74804	
-29.5323	68.7172	3.77534	
-29.5434	68.7273	3.8027	
-29.5532	68.7346	3.83012	
-29.5617	68.7393	3.8576	
-29.5689	68.7413	3.88513	
-29.5747	68.7406	3.91273	
-29.5793	68.7372	3.94038	
-29.5824	68.7311	3.96802	
-29.5843	68.7223	3.99557	
-29.5847	68.7108	4.02305	
-29.5839	68.6966	4.05045	
-29.5817	68.6798	4.07777	
-29.5782	68.6604	4.105	
-29.5734	68.6383	4.13215	
-29.5672	68.6137	4.15921	
-29.5598	68.5865	4.18618	
-29.5511	68.5567	4.21306	
-29.5412	68.5244	4.23986	
-29.5299	68.4895	4.26656	
-29.5174	68.4522	4.29318	
-29.5037	68.4123	4.3197	
-29.4887	68.37	4.34612	
-29.4724	68.3253	4.37245	
-29.455	68.278	4.39869	
-29.4363	68.2284	4.42483	
-29.4165	68.1764	4.45086	
-29.3954	68.1219	4.4768	
-29.3732	68.0651	4.50264	
-29.3498	68.006	4.52838	
-29.3252	67.9445	4.55402	
-29.2994	67.8807	4.57955	
-29.2725	67.8146	4.60498	
-29.2445	67.7462	4.63031	
-29.2153	67.6756	4.65552	
-29.1851	67.6027	4.68064	
-29.1537	67.5276	4.70564	
-29.1212	67.4503	4.73053	
-29.0876	67.3708	4.75532	
-29.053	67.2891	4.78	
-29.0173	67.2052	4.80456	
-28.9805	67.1193	4.82901	
-28.9426	67.0311	4.85335	
-28.9038	66.9409	4.87758	
-28.8639	66.8486	4.90169	
-28.8229	66.7543	4.92569	
-28.781	66.6579	4.94958	
-28.7381	66.5594	4.97334	
-28.6941	66.4589	4.99699	
-28.6492	66.3565	5.02052	
-28.6033	66.252	5.04393	
-28.5565	66.1456	5.06723	
-28.5087	66.0373	5.0904	
-28.46	65.927	5.11346	
-28.4103	65.8149	5.13639	
-28.3598	65.7008	5.1592	
-28.3083	65.5848	5.18189	
-28.2559	65.4671	5.20446	
-28.2026	65.3474	5.2269	
-28.1484	65.226	5.24922	
-28.0934	65.1027	5.27141	
-28.0375	64.9777	5.29348	
-27.9808	64.8509	5.31543	
-27.9232	64.7223	5.33724	
-27.8648	64.592	5.35894	
-27.8056	64.46	5.3805	
-27.7455	64.3264	5.40194	
-27.6847	64.191	5.42325	
-27.6231	64.0539	5.44443	
-27.5606	63.9153	5.46548	
-27.4975	63.775	5.48641	
-27.4335	63.6331	5.5072	
-27.3688	63.4896	5.52786	
-27.3034	63.3445	5.5484	
-27.2373	63.1978	5.5688	
-27.1704	63.0497	5.58907	
-27.1028	62.9	5.60921	
-27.0345	62.7488	5.62922	
-26.9655	62.5961	5.64909	
-26.8958	62.4419	5.66884	
-26.8255	62.2863	5.68845	
-26.7545	62.1293	5.70793	
-26.6829	61.9708	5.72727	
-26.6106	61.811	5.74648	
-26.5376	61.6497	5.76556	
-26.4641	61.4871	5.7845	
-26.3899	61.3231	5.80331	
-26.3152	61.1578	5.82199	
-26.2398	60.9912	5.84053	
-26.1639	60.8233	5.85893	
-26.0873	60.6541	5.8772	
-26.0102	60.4836	5.89533	
-25.9326	60.3119	5.91333	
-25.8544	60.1389	5.9312	
-25.7756	59.9647	5.94892	
-25.6964	59.7894	5.96651	
-25.6166	59.6128	5.98397	
-25.5363	59.4351	6.00129	
-25.4555	59.2562	6.01847	
-25.3742	59.0762	6.03552	
-25.2924	58.895	6.05243	
-25.2102	58.7128	6.0692	
-25.1274	58.5294	6.08584	
-25.0442	58.345	6.10234	
-24.9606	58.1596	6.1187	
-24.8765	57.9731	6.13493	
-24.792	57.7856	6.15102	
-24.7071	57.597	6.16697	
-24.6218	57.4075	6.18278	
-24.536	57.217	6.19846	
-24.4499	57.0256	6.214	
-24.3633	56.8332	6.22941	
-24.2764	56.6398	6.24467	
-24.1891	56.4456	6.25981	
-24.1015	56.2505	6.2748	
-24.0135	56.0544	6.28966	
-23.9251	55.8575	6.30438	
-23.8364	55.6598	6.31896	
-23.7474	55.4612	6.33341	
-23.6581	55.2618	6.34772	
-23.5684	55.0616	6.36189	
-23.4784	54.8606	6.37593	
-23.3881	54.6588	6.38983	
-23.2976	54.4562	6.40359	
-23.2067	54.2529	6.41722	
-23.1156	54.0489	6.43071	
-23.0242	53.8441	6.44407	
-22.9326	53.6387	6.45729	
-22.8407	53.4325	6.47038	
-22.7485	53.2257	6.48333	
-22.6561	53.0182	6.49614	
-22.5635	52.8101	6.50882	
-22.4706	52.6014	6.52136	
-22.3776	52.392	6.53377	
-22.2843	52.182	6.54605	
-22.1908	51.9714	6.55819	
-22.0972	51.7603	6.5702	
-22.0033	51.5486	6.58207	
-21.9093	51.3363	6.59381	
-21.815	51.1235	6.60541	
-21.7207	50.9102	6.61688	
-21.6261	50.6963	6.62822	
-21.5314	50.482	6.63943	
-21.4366	50.2672	6.6505	
-21.3416	50.0519	6.66144	
-21.2465	49.8362	6.67225	
-21.1512	49.62	6.68292	
-21.0558	49.4034	6.69346	
-20.9604	49.1864	6.70388	
-20.8648	48.969	6.71416	
-20.7691	48.7512	6.72431	
-20.6733	48.533	6.73433	
-20.5774	48.3145	6.74422	
-20.4815	48.0956	6.75398	
-20.3854	47.8763	6.76361	
-20.2893	47.6568	6.77311	
-20.1931	47.4369	6.78248	
-20.0969	47.2167	6.79172	
-20.0006	46.9963	6.80084	
-19.9043	46.7755	6.80982	
-19.8079	46.5545	6.81868	
-19.7115	46.3332	6.82741	
-19.615	46.1117	6.83601	
-19.5186	45.89	6.84449	
-19.4221	45.6681	6.85284	
-19.3256	45.4459	6.86106	
-19.229	45.2235	6.86916	
-19.1325	45.001	6.87713	
-19.036	44.7783	6.88498	
-18.9395	44.5554	6.8927	
-18.843	44.3324	6.9003	
-18.7465	44.1093	6.90778	
-18.6501	43.886	6.91513	
-18.5536	43.6626	6.92236	
-18.4572	43.4391	6.92946	
-18.3609	43.2156	6.93644	
-18.2645	42.9919	6.94331	
-18.1683	42.7682	6.95004	
-18.072	42.5444	6.95666	
-17.9759	42.3205	6.96316	
-17.8798	42.0966	6.96954	
-17.7837	41.8727	6.97579	
-17.6878	41.6488	6.98193	
-17.5919	41.4249	6.98795	
-17.496	41.2009	6.99385	
-17.4003	40.977	6.99963	
-17.3047	40.7531	7.00529	
-17.2091	40.5292	7.01084	
-17.1136	40.3054	7.01626	
-17.0183	40.0817	7.02158	
-16.923	39.8579	7.02677	
-16.8279	39.6343	7.03185	
-16.7328	39.4108	7.03682	
-16.6379	39.1873	7.04166	
-16.5431	38.9639	7.0464	
-16.4484	38.7407	7.05102	
-16.3539	38.5176	7.05553	
-16.2595	38.2946	7.05992	
-16.1652	38.0717	7.06421	
-16.071	37.849	7.06838	
-15.977	37.6264	7.07244	
-15.8832	37.404	7.07638	
-15.7895	37.1818	7.08022	
-15.6959	36.9598	7.08395	
-15.6025	36.738	7.08756	
-15.5093	36.5163	7.09107	
-15.4162	36.2949	7.09447	
-15.3233	36.0737	7.09776	
-15.2306	35.8527	7.10094	
-15.138	35.6319	7.10402	
-15.0456	35.4114	7.10698	
-14.9534	35.1912	7.10984	
-14.8614	34.9712	7.1126	
-14.7696	34.7514	7.11525	
-14.6779	34.532	7.11779	
-14.5865	34.3128	7.12024	
-14.4952	34.0939	7.12257	
-14.4041	33.8753	7.1248	
-14.3133	33.6571	7.12693	
-14.2226	33.4391	7.12896	
-14.1321	33.2215	7.13089	
-14.0419	33.0042	7.13271	
-13.9519	32.7872	7.13443	
-13.862	32.5706	7.13605	
-13.7724	32.3543	7.13758	
-13.683	32.1384	7.139	
-13.5939	31.9228	7.14032	
-13.5049	31.7076	7.14155	
-13.4162	31.4928	7.14267	
-13.3277	31.2784	7.1437	
-13.2395	31.0644	7.14464	
-13.1514	30.8508	7.14547	
-13.0637	30.6376	7.14621	
-12.9761	30.4248	7.14685	
-12.8888	30.2124	7.1474	
-12.8017	30.0005	7.14786	
-12.7149	29.789	7.14822	
-12.6283	29.5779	7.14848	
-12.542	29.3673	7.14866	
-12.4559	29.1571	7.14874	
-12.3701	28.9474	7.14873	
-12.2845	28.7381	7.14863	
-12.1992	28.5294	7.14843	
-12.1142	28.3211	7.14815	
-12.0294	28.1132	7.14778	
-11.9448	27.9059	7.14731	
-11.8606	27.6991	7.14676	
-11.7766	27.4928	7.14612	
-11.6928	27.2869	7.14539	
-11.6094	27.0816	7.14458	
-11.5262	26.8768	7.14367	
-11.4433	26.6726	7.14268	
-11.3606	26.4688	7.14161	
-11.2782	26.2656	7.14045	
-11.1961	26.063	7.1392	
-11.1143	25.8608	7.13787	
-11.0328	25.6593	7.13646	
-10.9515	25.4583	7.13496	
-10.8706	25.2578	7.13338	
-10.7899	25.0579	7.13172	
-10.7095	24.8586	7.12998	
-10.6294	24.6599	7.12815	
-10.5495	24.4617	7.12624	
-10.47	24.2641	7.12426	
-10.3908	24.0671	7.12219	
-10.3118	23.8707	7.12005	
-10.2331	23.6749	7.11782	
-10.1548	23.4798	7.11552	
-10.0767	23.2852	7.11314	
-9.99895	23.0912	7.11068	
-9.92148	22.8979	7.10814	
-9.8443	22.7051	7.10553	
-9.76743	22.513	7.10285	
-9.69086	22.3216	7.10008	
-9.6146	22.1307	7.09725	
-9.53863	21.9405	7.09434	
-9.46297	21.751	7.09135	
-9.38762	21.5621	7.08829	
-9.31257	21.3738	7.08516	
-9.23783	21.1862	7.08196	
-9.1634	20.9993	7.07868	
-9.08928	20.813	7.07533	
-9.01547	20.6274	7.07192	
-8.94196	20.4424	7.06843	
-8.86877	20.2581	7.06487	
-8.79589	20.0745	7.06124	
-8.72333	19.8916	7.05754	
-8.65108	19.7094	7.05378	
-8.57914	19.5279	7.04995	
-8.50752	19.347	7.04605	
-8.43621	19.1669	7.04208	
-8.36522	18.9874	7.03804	
-8.29455	18.8087	7.03394	
-8.22419	18.6306	7.02978	
-8.15415	18.4533	7.02555	
-8.08444	18.2766	7.02125	
-8.01504	18.1007	7.01689	
-7.94596	17.9255	7.01247	
-7.8772	17.7511	7.00798	
-7.80876	17.5773	7.00343	
-7.74065	17.4043	6.99882	
-7.67285	17.232	6.99415	
-7.60538	17.0604	6.98942	
-7.53823	16.8896	6.98462	
-7.47141	16.7195	6.97976	
-7.40491	16.5501	6.97485	
-7.33873	16.3815	6.96987	
