2.80664e-08	-3.37009e-08	-0	-1.55555e-07	-7.91296e-08	7.19447e-06	-1.18672e-07	-1.8615e-07	1.73567e-05	-8.8101e-09	7.33263e-08	-0	-1.18672e-07	-1.8615e-07	-1.73567e-05	-1.55548e-07	-7.91224e-08	1.73567e-05	
1.34726e-07	-3.58908e-07	-0	-1.57541e-07	-8.11926e-08	7.25678e-06	-6.05641e-09	-5.05169e-07	1.74189e-05	-4.83861e-09	7.74524e-08	-0	-6.05641e-09	-5.05169e-07	-1.74189e-05	-1.57534e-07	-8.11855e-08	1.72944e-05	
3.07202e-07	-9.06417e-07	-0	-1.63498e-07	-8.73816e-08	7.44369e-06	1.84284e-07	-1.03412e-06	1.76058e-05	7.07587e-09	8.98306e-08	-0	1.84284e-07	-1.03412e-06	-1.76058e-05	-1.63492e-07	-8.73748e-08	1.71074e-05	
5.45502e-07	-1.67622e-06	-0	-1.73427e-07	-9.76965e-08	7.75521e-06	4.52351e-07	-1.773e-06	1.79171e-05	2.69333e-08	1.10461e-07	-0	4.52351e-07	-1.773e-06	-1.79171e-05	-1.73421e-07	-9.76902e-08	1.67959e-05	
8.49637e-07	-2.66832e-06	-0	-1.87327e-07	-1.12137e-07	8.19134e-06	7.98143e-07	-2.72182e-06	1.83528e-05	5.47338e-08	1.39343e-07	-0	7.98143e-07	-2.72182e-06	-1.83528e-05	-1.87321e-07	-1.12132e-07	1.63598e-05	
1.21962e-06	-3.8827e-06	-0	-2.05198e-07	-1.30704e-07	8.75208e-06	1.22166e-06	-3.88058e-06	1.89127e-05	9.04773e-08	1.76478e-07	-0	1.22166e-06	-3.88058e-06	-1.89127e-05	-2.05194e-07	-1.30699e-07	1.5799e-05	
1.65547e-06	-5.31935e-06	-0	-2.27041e-07	-1.53397e-07	9.43743e-06	1.72291e-06	-5.24929e-06	1.95967e-05	1.34164e-07	2.21865e-07	-0	1.72291e-06	-5.24929e-06	-1.95967e-05	-2.27037e-07	-1.53393e-07	1.51137e-05	
2.15721e-06	-6.97826e-06	-0	-2.52856e-07	-1.80216e-07	1.02474e-05	2.30189e-06	-6.82794e-06	2.04046e-05	1.85793e-07	2.75504e-07	-0	2.30189e-06	-6.82794e-06	-2.04046e-05	-2.52853e-07	-1.80213e-07	1.43037e-05	
2.72486e-06	-8.85941e-06	-0	-2.82641e-07	-2.1116e-07	1.1182e-05	2.9586e-06	-8.61656e-06	2.13361e-05	2.45366e-07	3.37395e-07	-0	2.9586e-06	-8.61656e-06	-2.13361e-05	-2.8264e-07	-2.11159e-07	1.33691e-05	
3.35844e-06	-1.09628e-05	-0	-3.16398e-07	-2.46231e-07	1.22411e-05	3.69304e-06	-1.06151e-05	2.23911e-05	3.12881e-07	4.07539e-07	-0	3.69304e-06	-1.06151e-05	-2.23911e-05	-3.16398e-07	-2.46231e-07	1.23099e-05	
4.058e-06	-1.32884e-05	-0	-3.54127e-07	-2.85427e-07	1.34249e-05	4.50522e-06	-1.28237e-05	2.35692e-05	3.88339e-07	4.85935e-07	-0	4.50522e-06	-1.28237e-05	-2.35692e-05	-3.54128e-07	-2.85429e-07	1.11261e-05	
4.82355e-06	-1.58361e-05	-0	-3.95826e-07	-3.28749e-07	1.47333e-05	5.39514e-06	-1.52422e-05	2.48701e-05	4.71741e-07	5.72583e-07	-0	5.39514e-06	-1.52422e-05	-2.48701e-05	-3.9583e-07	-3.28753e-07	9.81769e-06	
5.65514e-06	-1.86061e-05	-0	-4.41497e-07	-3.76197e-07	1.61663e-05	6.36279e-06	-1.78708e-05	2.62935e-05	5.63085e-07	6.67484e-07	-0	6.36279e-06	-1.78708e-05	-2.62935e-05	-4.41502e-07	-3.76202e-07	8.38465e-06	
6.5528e-06	-2.15982e-05	-0	-4.91139e-07	-4.2777e-07	1.7724e-05	7.40819e-06	-2.07093e-05	2.78389e-05	6.62372e-07	7.70638e-07	-0	7.40819e-06	-2.07093e-05	-2.78389e-05	-4.91147e-07	-4.27778e-07	6.827e-06	
7.51658e-06	-2.48123e-05	-0	-5.44753e-07	-4.83469e-07	1.94062e-05	8.53133e-06	-2.37579e-05	2.95062e-05	7.69603e-07	8.82044e-07	-0	8.53133e-06	-2.37579e-05	-2.95062e-05	-5.44762e-07	-4.83479e-07	5.14474e-06	
8.54653e-06	-2.82486e-05	-0	-6.02337e-07	-5.43294e-07	2.12131e-05	9.73222e-06	-2.70165e-05	3.12946e-05	8.84776e-07	1.0017e-06	-0	9.73222e-06	-2.70165e-05	-3.12946e-05	-6.0235e-07	-5.43306e-07	3.33786e-06	
9.64269e-06	-3.19069e-05	-0	-6.63893e-07	-6.07244e-07	2.31445e-05	1.10109e-05	-3.04852e-05	3.3204e-05	1.00789e-06	1.12962e-06	-0	1.10109e-05	-3.04852e-05	-3.3204e-05	-6.63908e-07	-6.07259e-07	1.40636e-06	
