1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	
1	0	0	2.5e-08	0	1	0	0	0	0	1	0	0	0	0	1	0.68249	-0.372519	0	0.34125	-0.37252	-0.59105	-0.34125	-0.372519	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.372519	0.59105	0.34125	-0.37252	0.59105	
1	0	0	1e-07	0	1	0	0	0	0	1	0	0	0	0	1	0.68249	-0.372517	0	0.34125	-0.37252	-0.59105	-0.34125	-0.372517	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.372517	0.59105	0.34125	-0.37252	0.59105	
1	0	0	2.25e-07	0	1	0	0	0	0	1	0	0	0	0	1	0.68249	-0.372515	0	0.34125	-0.37252	-0.59105	-0.34125	-0.372515	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.372515	0.59105	0.34125	-0.37252	0.59105	
1	0	0	4e-07	0	1	0	0	0	0	1	0	0	0	0	1	0.68249	-0.372512	0	0.34125	-0.37252	-0.59105	-0.34125	-0.372512	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.372512	0.59105	0.34125	-0.37252	0.59105	
1	0	0	6.25e-07	0	1	0	0	0	0	1	0	0	0	0	1	0.68249	-0.372509	0	0.34125	-0.37252	-0.59105	-0.34125	-0.372509	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.372509	0.59105	0.34125	-0.37252	0.59105	
1	0	0	9e-07	0	1	0	0	0	0	1	0	0	0	0	1	0.68249	-0.372505	0	0.34125	-0.37252	-0.59105	-0.34125	-0.372505	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.372505	0.59105	0.34125	-0.37252	0.59105	
1	0	0	1.225e-06	0	1	0	0	0	0	1	0	0	0	0	1	0.68249	-0.3725	0	0.34125	-0.37252	-0.59105	-0.34125	-0.3725	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.3725	0.59105	0.34125	-0.37252	0.59105	
1	0	0	1.6e-06	0	1	0	0	0	0	1	0	0	0	0	1	0.68249	-0.372495	0	0.34125	-0.37252	-0.59105	-0.34125	-0.372495	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.372495	0.59105	0.34125	-0.37252	0.59105	
1	0	0	2.025e-06	0	1	0	0	0	0	1	0	0	0	0	1	0.68249	-0.372489	0	0.34125	-0.37252	-0.59105	-0.34125	-0.372489	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.372489	0.59105	0.34125	-0.37252	0.59105	
