4.05614e-08	-1.08221e-07	1.34933e-22	0	0	1.29863e-22	4.04931e-08	-1.08265e-07	-1.22984e-12	0	0	-2.38151e-22	4.04931e-08	-1.08265e-07	1.22984e-12	0	0	2.38228e-22	
1.58539e-07	-4.36877e-07	-3.00991e-22	-1.85617e-09	-1.99893e-09	6.23026e-08	1.63828e-07	-4.31062e-07	6.22829e-08	3.70803e-09	3.99511e-09	1.84538e-22	1.63828e-07	-4.31062e-07	-6.22829e-08	-1.85617e-09	-1.99893e-09	-6.23026e-08	
3.50229e-07	-9.8996e-07	4.31891e-22	-7.42468e-09	-7.99571e-09	2.4921e-07	3.71863e-07	-9.66393e-07	2.49111e-07	1.48321e-08	1.59804e-08	-1.92657e-22	3.71863e-07	-9.66393e-07	-2.49111e-07	-7.42468e-09	-7.99571e-09	-2.4921e-07	
6.15639e-07	-1.76747e-06	-3.03234e-21	-1.67055e-08	-1.79903e-08	5.60723e-07	6.64597e-07	-1.71426e-06	5.60408e-07	3.33723e-08	3.5956e-08	-1.24483e-21	6.64597e-07	-1.71426e-06	-5.60408e-07	-1.67055e-08	-1.79903e-08	-5.60723e-07	
9.54781e-07	-2.76939e-06	5.07992e-22	-2.96987e-08	-3.19828e-08	9.96842e-07	1.04203e-06	-2.67466e-06	9.96072e-07	5.93285e-08	6.39218e-08	1.09113e-21	1.04203e-06	-2.67466e-06	-9.96072e-07	-2.96987e-08	-3.19828e-08	-9.96842e-07	
1.36767e-06	-3.99571e-06	-1.94046e-21	-4.64042e-08	-4.99731e-08	1.55757e-06	1.50417e-06	-3.84761e-06	1.55597e-06	9.27007e-08	9.98779e-08	-5.63233e-22	1.50417e-06	-3.84761e-06	-1.55597e-06	-4.64042e-08	-4.99731e-08	-1.55757e-06	
1.85432e-06	-5.44643e-06	-8.12116e-21	-6.6822e-08	-7.19612e-08	2.2429e-06	2.05101e-06	-5.2331e-06	2.23994e-06	1.33489e-07	1.43824e-07	-2.68082e-21	2.05101e-06	-5.2331e-06	-2.23994e-06	-6.6822e-08	-7.19612e-08	-2.2429e-06	
2.41475e-06	-7.12153e-06	-2.80073e-21	-9.09521e-08	-9.79471e-08	3.05283e-06	2.68256e-06	-6.83114e-06	3.04778e-06	1.81693e-07	1.95761e-07	1.12952e-20	2.68256e-06	-6.83114e-06	-3.04778e-06	-9.09521e-08	-9.79471e-08	-3.05283e-06	
3.04898e-06	-9.02098e-06	1.59325e-21	-1.18794e-07	-1.27931e-07	3.98737e-06	3.39881e-06	-8.64174e-06	3.97929e-06	2.37314e-07	2.55688e-07	1.13083e-21	3.39881e-06	-8.64174e-06	-3.97929e-06	-1.18794e-07	-1.27931e-07	-3.98737e-06	
3.75705e-06	-1.11448e-05	7.946e-21	-1.50349e-07	-1.61912e-07	5.04652e-06	4.19978e-06	-1.06649e-05	5.0342e-06	3.0035e-07	3.23606e-07	-9.45708e-21	4.19978e-06	-1.06649e-05	-5.0342e-06	-1.50349e-07	-1.61912e-07	-5.04652e-06	
4.53898e-06	-1.34929e-05	-7.71087e-21	-1.85616e-07	-1.99891e-07	6.23028e-06	5.08546e-06	-1.29006e-05	6.21223e-06	3.70803e-07	3.99513e-07	-4.7984e-21	5.08546e-06	-1.29006e-05	-6.21223e-06	-1.85616e-07	-1.99891e-07	-6.23028e-06	
5.3948e-06	-1.60653e-05	-2.39766e-20	-2.24595e-07	-2.41868e-07	7.53864e-06	6.05587e-06	-1.53489e-05	7.51308e-06	4.48672e-07	4.83412e-07	-3.10433e-21	6.05587e-06	-1.53489e-05	-7.51308e-06	-2.24595e-07	-2.41868e-07	-7.53864e-06	
6.32458e-06	-1.8862e-05	-5.05587e-26	-2.67286e-07	-2.87842e-07	8.97162e-06	7.11102e-06	-1.80098e-05	8.9364e-06	5.33957e-07	5.75301e-07	-7.451e-27	7.11102e-06	-1.80098e-05	-8.9364e-06	-2.67286e-07	-2.87842e-07	-8.97162e-06	
7.32831e-06	-2.1883e-05	4.81815e-26	-3.1369e-07	-3.37814e-07	1.05292e-05	8.25087e-06	-2.08833e-05	1.04818e-05	6.26657e-07	6.75181e-07	5.47369e-27	8.25087e-06	-2.08833e-05	-1.04818e-05	-3.1369e-07	-3.37814e-07	-1.05292e-05	
8.40604e-06	-2.51282e-05	-4.90314e-26	-3.63805e-07	-3.91783e-07	1.22114e-05	9.47546e-06	-2.39693e-05	1.2149e-05	7.26774e-07	7.83052e-07	-7.20745e-26	9.47546e-06	-2.39693e-05	-1.2149e-05	-3.63805e-07	-3.91783e-07	-1.22114e-05	
9.55783e-06	-2.85975e-05	-5.90279e-26	-4.17633e-07	-4.4975e-07	1.40182e-05	1.07848e-05	-2.7268e-05	1.39374e-05	8.34307e-07	8.98913e-07	-4.62251e-26	1.07848e-05	-2.7268e-05	-1.39374e-05	-4.17633e-07	-4.4975e-07	-1.40182e-05	
1.07837e-05	-3.22911e-05	-2.57316e-26	-4.75173e-07	-5.11714e-07	1.59496e-05	1.21788e-05	-3.07793e-05	1.58466e-05	9.49256e-07	1.02277e-06	4.42478e-26	1.21788e-05	-3.07793e-05	-1.58466e-05	-4.75173e-07	-5.11714e-07	-1.59496e-05	
1.20838e-05	-3.62087e-05	1.28658e-26	-5.36424e-07	-5.77676e-07	1.80056e-05	1.36576e-05	-3.45033e-05	1.78762e-05	1.07162e-06	1.15461e-06	-4.62251e-26	1.36576e-05	-3.45033e-05	-1.78762e-05	-5.36424e-07	-5.77676e-07	-1.80056e-05	
1.3458e-05	-4.03504e-05	1.72531e-25	-6.01388e-07	-6.47634e-07	2.01863e-05	1.52212e-05	-3.84399e-05	2.00255e-05	1.2014e-06	1.29444e-06	-4.62251e-26	1.52212e-05	-3.84399e-05	-2.00255e-05	-6.01388e-07	-6.47634e-07	-2.01863e-05	
1.49065e-05	-4.47162e-05	6.70637e-26	-6.70064e-07	-7.2159e-07	2.24915e-05	1.68695e-05	-4.25891e-05	2.22942e-05	1.3386e-06	1.44227e-06	5.47369e-27	1.68695e-05	-4.25891e-05	-2.22942e-05	-6.70064e-07	-7.2159e-07	-2.24915e-05	
1.64294e-05	-4.93059e-05	7.75902e-26	-7.42451e-07	-7.99543e-07	2.49214e-05	1.86026e-05	-4.6951e-05	2.46815e-05	1.48321e-06	1.59809e-06	5.71725e-26	1.86026e-05	-4.6951e-05	-2.46815e-05	-7.42451e-07	-7.99543e-07	-2.49214e-05	
1.80266e-05	-5.41196e-05	1.279e-26	-8.18551e-07	-8.81493e-07	2.74759e-05	2.04204e-05	-5.15256e-05	2.71869e-05	1.63524e-06	1.7619e-06	-4.62251e-26	2.04204e-05	-5.15256e-05	-2.71869e-05	-8.18551e-07	-8.81493e-07	-2.74759e-05	
1.96983e-05	-5.91572e-05	5.1236e-26	-8.98362e-07	-9.6744e-07	3.0155e-05	2.23231e-05	-5.63129e-05	2.98098e-05	1.79469e-06	1.9337e-06	5.47369e-27	2.23231e-05	-5.63129e-05	-2.98098e-05	-8.98362e-07	-9.6744e-07	-3.0155e-05	
2.14445e-05	-6.44187e-05	-1.28044e-25	-9.81885e-07	-1.05738e-06	3.29587e-05	2.43105e-05	-6.13129e-05	3.25494e-05	1.96155e-06	2.11349e-06	-2.03757e-26	2.43105e-05	-6.13129e-05	-3.25494e-05	-9.81885e-07	-1.05738e-06	-3.29587e-05	
2.32653e-05	-6.9904e-05	2.78731e-25	-1.06912e-06	-1.15132e-06	3.5887e-05	2.63827e-05	-6.65257e-05	3.54052e-05	2.13583e-06	2.30127e-06	-1.49623e-25	2.63827e-05	-6.65257e-05	-3.54052e-05	-1.06912e-06	-1.15132e-06	-3.5887e-05	
2.51608e-05	-7.5613e-05	1.65084e-25	-1.16007e-06	-1.24926e-06	3.894e-05	2.85397e-05	-7.19511e-05	3.83763e-05	2.31752e-06	2.49705e-06	-9.79239e-26	2.85397e-05	-7.19511e-05	-3.83763e-05	-1.16007e-06	-1.24926e-06	-3.894e-05	
2.7131e-05	-8.15457e-05	1.97346e-25	-1.25472e-06	-1.3512e-06	4.21176e-05	3.07815e-05	-7.75894e-05	4.1462e-05	2.50664e-06	2.70082e-06	2.12269e-25	3.07815e-05	-7.75894e-05	-4.1462e-05	-1.25472e-06	-1.3512e-06	-4.21176e-05	
2.91761e-05	-8.77021e-05	1.43779e-25	-1.35309e-06	-1.45713e-06	4.54198e-05	3.31081e-05	-8.34404e-05	4.46615e-05	2.70316e-06	2.91258e-06	2.12269e-25	3.31081e-05	-8.34404e-05	-4.46615e-05	-1.35309e-06	-1.45713e-06	-4.54198e-05	
3.1296e-05	-9.4082e-05	6.98366e-28	-1.45517e-06	-1.56705e-06	4.88466e-05	3.55195e-05	-8.95042e-05	4.79741e-05	2.90711e-06	3.13233e-06	2.63968e-25	3.55195e-05	-8.95042e-05	-4.79741e-05	-1.45517e-06	-1.56705e-06	-4.88466e-05	
3.3491e-05	-0.000100685	7.2112e-27	-1.56097e-06	-1.68097e-06	5.2398e-05	3.80158e-05	-9.57809e-05	5.13988e-05	3.11846e-06	3.36008e-06	1.6057e-25	3.80158e-05	-9.57809e-05	-5.13988e-05	-1.56097e-06	-1.68097e-06	-5.2398e-05	
3.57611e-05	-0.000107512	9.57656e-26	-1.67047e-06	-1.79889e-06	5.60741e-05	4.05969e-05	-0.00010227	5.49348e-05	3.33724e-06	3.59582e-06	-3.56418e-25	4.05969e-05	-0.00010227	-5.49348e-05	-1.67047e-06	-1.79889e-06	-5.60741e-05	
3.81063e-05	-0.000114563	-1.1729e-25	-1.78368e-06	-1.92081e-06	5.98748e-05	4.32629e-05	-0.000108973	5.85813e-05	3.56343e-06	3.83955e-06	5.71725e-26	4.32629e-05	-0.000108973	-5.85813e-05	-1.78368e-06	-1.92081e-06	-5.98748e-05	
4.05269e-05	-0.000121836	-7.88188e-26	-1.90061e-06	-2.04672e-06	6.38002e-05	4.60137e-05	-0.000115888	6.23371e-05	3.79704e-06	4.09127e-06	2.12269e-25	4.60137e-05	-0.000115888	-6.23371e-05	-1.90061e-06	-2.04672e-06	-6.38002e-05	
4.30228e-05	-0.000129333	-1.15573e-25	-2.02125e-06	-2.17662e-06	6.78502e-05	4.88494e-05	-0.000123016	6.62015e-05	4.03806e-06	4.35099e-06	5.71725e-26	4.88494e-05	-0.000123016	-6.62015e-05	-2.02125e-06	-2.17662e-06	-6.78502e-05	
4.55942e-05	-0.000137053	6.47665e-26	-2.14559e-06	-2.31053e-06	7.20248e-05	5.17699e-05	-0.000130357	7.01735e-05	4.2865e-06	4.61871e-06	-9.79239e-26	5.17699e-05	-0.000130357	-7.01735e-05	-2.14559e-06	-2.31053e-06	-7.20248e-05	
4.82412e-05	-0.000144996	5.11981e-25	-2.27365e-06	-2.44842e-06	7.6324e-05	5.47754e-05	-0.000137911	7.42519e-05	4.54236e-06	4.89441e-06	2.12269e-25	5.47754e-05	-0.000137911	-7.42519e-05	-2.27365e-06	-2.44842e-06	-7.6324e-05	
5.09639e-05	-0.000153162	-1.30846e-26	-2.40542e-06	-2.59032e-06	8.07479e-05	5.78658e-05	-0.000145678	7.84357e-05	4.80563e-06	5.17811e-06	-2.01321e-25	5.78658e-05	-0.000145678	-7.84357e-05	-2.40542e-06	-2.59032e-06	-8.07479e-05	
5.37624e-05	-0.000161551	-2.72083e-25	-2.5409e-06	-2.7362e-06	8.52964e-05	6.1041e-05	-0.000153658	8.2724e-05	5.07632e-06	5.46981e-06	-1.0285e-24	6.1041e-05	-0.000153658	-8.2724e-05	-2.5409e-06	-2.7362e-06	-8.52964e-05	
5.66368e-05	-0.000170163	-7.95256e-26	-2.68009e-06	-2.88609e-06	8.99696e-05	6.43012e-05	-0.00016185	8.71155e-05	5.35443e-06	5.7695e-06	2.12269e-25	6.43012e-05	-0.00016185	-8.71155e-05	-2.68009e-06	-2.88609e-06	-8.99696e-05	
5.95873e-05	-0.000178997	-1.21228e-25	-2.82299e-06	-3.03996e-06	9.47674e-05	6.76463e-05	-0.000170256	9.16091e-05	5.63995e-06	6.07718e-06	1.08871e-25	6.76463e-05	-0.000170256	-9.16091e-05	-2.82299e-06	-3.03996e-06	-9.47674e-05	
6.26139e-05	-0.000188055	2.38745e-25	-2.9696e-06	-3.19784e-06	9.96899e-05	7.10764e-05	-0.000178875	9.62037e-05	5.93289e-06	6.39286e-06	4.19064e-25	7.10764e-05	-0.000178875	-9.62037e-05	-2.9696e-06	-3.19784e-06	-9.96899e-05	
6.57168e-05	-0.000197334	1.80079e-25	-3.11993e-06	-3.3597e-06	0.000104737	7.45914e-05	-0.000187707	0.000100898	6.23325e-06	6.71654e-06	5.47369e-27	7.45914e-05	-0.000187707	-0.000100898	-3.11993e-06	-3.3597e-06	-0.000104737	
6.88962e-05	-0.000206837	-8.85704e-25	-3.27396e-06	-3.52556e-06	0.000109909	7.81914e-05	-0.000196752	0.000105691	6.54102e-06	7.04821e-06	3.15666e-25	7.81914e-05	-0.000196752	-0.000105691	-3.27396e-06	-3.52556e-06	-0.000109909	
7.2152e-05	-0.000216561	1.98557e-25	-3.4317e-06	-3.69542e-06	0.000115205	8.18764e-05	-0.000206011	0.000110581	6.8562e-06	7.38788e-06	-3.04719e-25	8.18764e-05	-0.000206011	-0.000110581	-3.4317e-06	-3.69542e-06	-0.000115205	
7.54846e-05	-0.000226508	-8.47763e-26	-3.59315e-06	-3.86927e-06	0.000120626	8.56463e-05	-0.000215482	0.000115567	7.17881e-06	7.73554e-06	1.08871e-25	8.56463e-05	-0.000215482	-0.000115567	-3.59315e-06	-3.86927e-06	-0.000120626	
7.88939e-05	-0.000236677	5.21447e-26	-3.75832e-06	-4.04711e-06	0.000126172	8.95013e-05	-0.000225166	0.000120648	7.50883e-06	8.0912e-06	-5.11514e-25	8.95013e-05	-0.000225166	-0.000120648	-3.75832e-06	-4.04711e-06	-0.000126172	
8.23802e-05	-0.000247068	-1.07193e-25	-3.92719e-06	-4.22895e-06	0.000131842	9.34413e-05	-0.000235064	0.000125822	7.84627e-06	8.45486e-06	6.25859e-25	9.34413e-05	-0.000235064	-0.000125822	-3.92719e-06	-4.22895e-06	-0.000131842	
8.59436e-05	-0.000257681	6.176e-25	-4.09977e-06	-4.41478e-06	0.000137637	9.74663e-05	-0.000245175	0.000131088	8.19112e-06	8.82651e-06	3.15666e-25	9.74663e-05	-0.000245175	-0.000131088	-4.09977e-06	-4.41478e-06	-0.000137637	
8.95842e-05	-0.000268516	1.00332e-24	-4.27606e-06	-4.6046e-06	0.000143557	0.000101576	-0.000255499	0.000136445	8.54339e-06	9.20616e-06	-3.04719e-25	0.000101576	-0.000255499	-0.000136445	-4.27606e-06	-4.6046e-06	-0.000143557	
9.33021e-05	-0.000279573	-4.78374e-25	-4.45606e-06	-4.79842e-06	0.000149601	0.000105771	-0.000266036	0.000141891	8.90308e-06	9.59381e-06	3.15666e-25	0.000105771	-0.000266036	-0.000141891	-4.45606e-06	-4.79842e-06	-0.000149601	
9.70976e-05	-0.000290851	-7.76651e-25	-4.63977e-06	-4.99623e-06	0.00015577	0.000110052	-0.000276787	0.000147424	9.27018e-06	9.98945e-06	-3.04719e-25	0.000110052	-0.000276787	-0.000147424	-4.63977e-06	-4.99623e-06	-0.00015577	
0.000100971	-0.000302351	-5.75511e-25	-4.82719e-06	-5.19803e-06	0.000162064	0.000114417	-0.000287751	0.000153044	9.6447e-06	1.03931e-05	-9.79239e-26	0.000114417	-0.000287751	-0.000153044	-4.82719e-06	-5.19803e-06	-0.000162064	
